2013-12-10 16:53:07,909 [11] INFO  Umbraco.Core.PluginManager - [Thread 1] Determining hash of code files on disk
2013-12-10 16:53:29,859 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,859 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,859 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,859 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,859 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,859 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,859 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,860 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,935 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:29,936 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,120 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:30,121 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 16] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:31,271 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 8] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:31,271 [17] INFO  Umbraco.Web.UI.Install.InstallerRestService - [Thread 8] Running 'InstallOrUpgrade' service
2013-12-10 16:53:31,273 [17] INFO  Umbraco.Core.DatabaseContext - [Thread 8] Database configuration status: Started
2013-12-10 16:53:31,785 [17] INFO  Umbraco.Core.ApplicationContext - [Thread 8] CurrentVersion different from configStatus: '7.0.0',''
2013-12-10 16:53:31,786 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Initializing database schema creation
2013-12-10 16:53:31,947 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Table sql -1:
 CREATE TABLE [umbracoNode] ([id] INTEGER NOT NULL IDENTITY(1050,1),
[trashed] BIT NOT NULL CONSTRAINT [DF_umbracoNode_trashed] DEFAULT ('0'),
[parentID] INTEGER NOT NULL,
[nodeUser] INTEGER NULL,
[level] INTEGER NOT NULL,
[path] NVARCHAR(150) NOT NULL,
[sortOrder] INTEGER NOT NULL,
[uniqueID] UniqueIdentifier NULL,
[text] NVARCHAR(255) NULL,
[nodeObjectType] UniqueIdentifier NULL,
[createDate] DATETIME NOT NULL CONSTRAINT [DF_umbracoNode_createDate] DEFAULT (getdate()))
2013-12-10 16:53:31,950 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Primary Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [PK_structure] PRIMARY KEY ([id])
2013-12-10 16:53:31,951 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Creating data in table umbracoNode
2013-12-10 16:53:31,989 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Done creating data in table umbracoNode
2013-12-10 16:53:31,989 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Foreign Key sql -1:
 ALTER TABLE [umbracoNode] ADD CONSTRAINT [FK_umbracoNode_umbracoNode_id] FOREIGN KEY ([parentID]) REFERENCES [umbracoNode] ([id])
2013-12-10 16:53:31,990 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeTrashed] ON [umbracoNode] ([trashed])
2013-12-10 16:53:31,990 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeParentId] ON [umbracoNode] ([parentID])
2013-12-10 16:53:31,991 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_umbracoNodeObjectType] ON [umbracoNode] ([nodeObjectType])
2013-12-10 16:53:32,020 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] New table 'umbracoNode' was created
2013-12-10 16:53:32,169 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Table sql -1:
 CREATE TABLE [cmsTemplate] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[master] INTEGER NULL,
[alias] NVARCHAR(100) NULL,
[design] NTEXT NOT NULL)
2013-12-10 16:53:32,170 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Primary Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [PK_cmsTemplate] PRIMARY KEY ([pk])
2013-12-10 16:53:32,170 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Creating data in table cmsTemplate
2013-12-10 16:53:32,170 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Done creating data in table cmsTemplate
2013-12-10 16:53:32,170 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_umbracoNode] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-12-10 16:53:32,171 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Foreign Key sql -1:
 ALTER TABLE [cmsTemplate] ADD CONSTRAINT [FK_cmsTemplate_cmsTemplate] FOREIGN KEY ([master]) REFERENCES [umbracoNode] ([id])
2013-12-10 16:53:32,172 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsTemplate_nodeId] ON [cmsTemplate] ([nodeId])
2013-12-10 16:53:32,184 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] New table 'cmsTemplate' was created
2013-12-10 16:53:32,282 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Table sql -1:
 CREATE TABLE [cmsContent] ([pk] INTEGER NOT NULL IDENTITY(1,1),
[nodeId] INTEGER NOT NULL,
[contentType] INTEGER NOT NULL)
2013-12-10 16:53:32,283 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Primary Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [PK_cmsContent] PRIMARY KEY ([pk])
2013-12-10 16:53:32,283 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Creating data in table cmsContent
2013-12-10 16:53:32,283 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Done creating data in table cmsContent
2013-12-10 16:53:32,283 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Foreign Key sql -1:
 ALTER TABLE [cmsContent] ADD CONSTRAINT [FK_cmsContent_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-12-10 16:53:32,284 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContent] ON [cmsContent] ([nodeId])
2013-12-10 16:53:32,299 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] New table 'cmsContent' was created
2013-12-10 16:53:32,394 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Table sql -1:
 CREATE TABLE [cmsContentVersion] ([id] INTEGER NOT NULL IDENTITY(1,1),
[ContentId] INTEGER NOT NULL,
[VersionId] UniqueIdentifier NOT NULL,
[VersionDate] DATETIME NOT NULL CONSTRAINT [DF_cmsContentVersion_VersionDate] DEFAULT (getdate()),
[LanguageLocale] NVARCHAR(10) NULL)
2013-12-10 16:53:32,395 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Primary Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [PK_cmsContentVersion] PRIMARY KEY ([id])
2013-12-10 16:53:32,395 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Creating data in table cmsContentVersion
2013-12-10 16:53:32,395 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Done creating data in table cmsContentVersion
2013-12-10 16:53:32,396 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Foreign Key sql -1:
 ALTER TABLE [cmsContentVersion] ADD CONSTRAINT [FK_cmsContentVersion_cmsContent_nodeId] FOREIGN KEY ([ContentId]) REFERENCES [cmsContent] ([nodeId])
2013-12-10 16:53:32,396 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Index sql -1:
 CREATE NONCLUSTERED INDEX [IX_cmsContentVersion_ContentId] ON [cmsContentVersion] ([ContentId])
2013-12-10 16:53:32,397 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsContentVersion_VersionId] ON [cmsContentVersion] ([VersionId])
2013-12-10 16:53:32,410 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] New table 'cmsContentVersion' was created
2013-12-10 16:53:32,520 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Table sql -1:
 CREATE TABLE [cmsDocument] ([nodeId] INTEGER NOT NULL,
[published] BIT NOT NULL,
[documentUser] INTEGER NOT NULL,
[versionId] UniqueIdentifier NOT NULL,
[text] NVARCHAR(255) NOT NULL,
[releaseDate] DATETIME NULL,
[expireDate] DATETIME NULL,
[updateDate] DATETIME NOT NULL CONSTRAINT [DF_cmsDocument_updateDate] DEFAULT (getdate()),
[templateId] INTEGER NULL,
[alias] NVARCHAR(255) NULL,
[newest] BIT NOT NULL CONSTRAINT [DF_cmsDocument_newest] DEFAULT ('0'))
2013-12-10 16:53:32,520 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Primary Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [PK_cmsDocument] PRIMARY KEY ([versionId])
2013-12-10 16:53:32,520 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Creating data in table cmsDocument
2013-12-10 16:53:32,520 [17] INFO  Umbraco.Core.Persistence.Migrations.Initial.BaseDataCreation - [Thread 8] Done creating data in table cmsDocument
2013-12-10 16:53:32,521 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsContent_nodeId] FOREIGN KEY ([nodeId]) REFERENCES [cmsContent] ([nodeId])
2013-12-10 16:53:32,521 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_umbracoNode_id] FOREIGN KEY ([nodeId]) REFERENCES [umbracoNode] ([id])
2013-12-10 16:53:32,522 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Foreign Key sql -1:
 ALTER TABLE [cmsDocument] ADD CONSTRAINT [FK_cmsDocument_cmsTemplate_nodeId] FOREIGN KEY ([templateId]) REFERENCES [cmsTemplate] ([nodeId])
2013-12-10 16:53:32,522 [17] INFO  Umbraco.Core.Persistence.Database - [Thread 8] Create Index sql -1:
 CREATE UNIQUE NONCLUSTERED INDEX [IX_cmsDocument] ON [cmsDocument] ([nodeId],[versionId])
